trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20250617,300164.SZ,华泰证券股份有限公司江阴福泰路证券营业部,3968351.0,0.18,25148362.0,1.11,-21180011.0,1,日换手率达到30%的前5只证券
20250617,300164.SZ,华泰证券股份有限公司江阴福泰路证券营业部,3968351.0,0.18,25148362.0,1.11,-21180011.0,1,日振幅值达到30%的前5只证券
20250617,300164.SZ,西南证券股份有限公司陕西分公司,104683.0,0.0,21142337.0,0.93,-21037654.0,1,日换手率达到30%的前5只证券
20250617,300164.SZ,西南证券股份有限公司陕西分公司,104683.0,0.0,21142337.0,0.93,-21037654.0,1,日振幅值达到30%的前5只证券
20250617,300164.SZ,中信建投证券股份有限公司东三环中路证券营业部,1393960.0,0.06,21076139.26,0.93,-19682179.26,1,日换手率达到30%的前5只证券
20250617,300164.SZ,中信建投证券股份有限公司东三环中路证券营业部,1393960.0,0.06,21076139.26,0.93,-19682179.26,1,日振幅值达到30%的前5只证券
20250617,300164.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,15068374.0,0.67,20672115.54,0.91,-5603741.54,1,日换手率达到30%的前5只证券
20250617,300164.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,15068374.0,0.67,20672115.54,0.91,-5603741.54,1,日振幅值达到30%的前5只证券
20250617,300457.SZ,深股通专用,48043664.5,3.29,19774570.0,1.35,28269094.5,0,日涨幅达到15%的前5只证券
20250617,300457.SZ,国泰海通证券股份有限公司宜昌沿江大道证券营业部,42855933.0,2.93,0.0,0.0,42855933.0,0,日涨幅达到15%的前5只证券
20250617,300457.SZ,机构专用,30987099.0,2.12,1471508.06,0.1,29515590.94,0,日涨幅达到15%的前5只证券
20250617,300457.SZ,国盛证券有限责任公司宁波桑田路证券营业部,27195529.0,1.86,464492.0,0.03,26731037.0,0,日涨幅达到15%的前5只证券
20250617,300457.SZ,机构专用,21943960.0,1.5,3991140.15,0.27,17952819.85,0,日涨幅达到15%的前5只证券
20250617,300457.SZ,东吴证券股份有限公司昆山环城北路证券营业部,2510914.0,0.17,22047743.29,1.51,-19536829.29,1,日涨幅达到15%的前5只证券
20250617,300457.SZ,国金证券股份有限公司上海静安区南京西路证券营业部,7192878.0,0.49,20938861.0,1.43,-13745983.0,1,日涨幅达到15%的前5只证券
20250617,300457.SZ,深股通专用,48043664.5,3.29,19774570.0,1.35,28269094.5,1,日涨幅达到15%的前5只证券
20250617,300457.SZ,方正证券股份有限公司郴州宜章南京东路证券营业部,0.0,0.0,17519280.0,1.2,-17519280.0,1,日涨幅达到15%的前5只证券
20250617,300457.SZ,海通证券股份有限公司上海徐汇区柳州路证券营业部,660396.0,0.05,14731932.0,1.01,-14071536.0,1,日涨幅达到15%的前5只证券
20250617,300468.SZ,深股通专用,576547957.72,3.23,531840660.12,2.98,44707297.6,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,193995792.92,1.09,193434375.96,1.08,561416.96,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,机构专用,168664919.43,0.95,83696763.36,0.47,84968156.07,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,167629078.8,0.94,169458152.38,0.95,-1829073.58,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,162525598.19,0.91,147299923.57,0.83,15225674.62,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,深股通专用,576547957.72,3.23,531840660.12,2.98,44707297.6,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,193995792.92,1.09,193434375.96,1.08,561416.96,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,167629078.8,0.94,169458152.38,0.95,-1829073.58,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,162525598.19,0.91,147299923.57,0.83,15225674.62,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300468.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,128930897.24,0.72,129812919.49,0.73,-882022.25,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,29955540.1,1.14,34588104.4,1.31,-4632564.3,0,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,25456806.65,0.97,35005406.79,1.33,-9548600.14,0,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,25403537.65,0.97,25258524.37,0.96,145013.28,0,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,23422136.03,0.89,26354355.42,1.0,-2932219.39,0,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,19681851.95,0.75,15707327.7,0.6,3974524.25,0,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,25456806.65,0.97,35005406.79,1.33,-9548600.14,1,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,29955540.1,1.14,34588104.4,1.31,-4632564.3,1,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,23422136.03,0.89,26354355.42,1.0,-2932219.39,1,日换手率达到30%的前5只证券
20250617,300546.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,25403537.65,0.97,25258524.37,0.96,145013.28,1,日换手率达到30%的前5只证券
20250617,300546.SZ,机构专用,6612747.0,0.25,21886168.6,0.83,-15273421.6,1,日换手率达到30%的前5只证券
20250617,300581.SZ,深股通专用,328724727.47,5.15,306110591.76,4.8,22614135.71,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,机构专用,64957029.1,1.02,51718388.0,0.81,13238641.1,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,机构专用,62665987.8,0.98,30536580.0,0.48,32129407.8,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,机构专用,61587793.32,0.96,78527507.0,1.23,-16939713.68,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,中国国际金融股份有限公司上海分公司,57741793.4,0.9,51488780.24,0.81,6253013.16,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,深股通专用,328724727.47,5.15,306110591.76,4.8,22614135.71,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,机构专用,61587793.32,0.96,78527507.0,1.23,-16939713.68,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,机构专用,64957029.1,1.02,51718388.0,0.81,13238641.1,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,中国国际金融股份有限公司上海分公司,57741793.4,0.9,51488780.24,0.81,6253013.16,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300581.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,50080510.4,0.78,49403915.02,0.77,676595.38,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300753.SZ,广发证券股份有限公司杭州富春路证券营业部,207742400.0,42.1,16540.0,0.0,207725860.0,0,日涨幅达到15%的前5只证券
20250617,300753.SZ,开源证券股份有限公司西安太华路证券营业部,33076692.0,6.7,0.0,0.0,33076692.0,0,日涨幅达到15%的前5只证券
20250617,300753.SZ,华鑫证券有限责任公司上海分公司,24532128.0,4.97,26464.0,0.01,24505664.0,0,日涨幅达到15%的前5只证券
20250617,300753.SZ,麦高证券有限责任公司北京第二分公司,19034232.0,3.86,0.0,0.0,19034232.0,0,日涨幅达到15%的前5只证券
20250617,300753.SZ,东亚前海证券有限责任公司苏州分公司,14508888.0,2.94,105856.0,0.02,14403032.0,0,日涨幅达到15%的前5只证券
20250617,300753.SZ,方正证券股份有限公司杭州南山路证券营业部,3308.0,0.0,16872387.84,3.42,-16869079.84,1,日涨幅达到15%的前5只证券
20250617,300753.SZ,招商证券股份有限公司扬州汶河北路证券营业部,62852.0,0.01,13232000.0,2.68,-13169148.0,1,日涨幅达到15%的前5只证券
20250617,300753.SZ,汇丰前海证券有限责任公司深圳前海证券营业部,0.0,0.0,13232000.0,2.68,-13232000.0,1,日涨幅达到15%的前5只证券
20250617,300753.SZ,中信证券股份有限公司杭州滨盛路证券营业部,0.0,0.0,8458556.0,1.71,-8458556.0,1,日涨幅达到15%的前5只证券
20250617,300753.SZ,机构专用,0.0,0.0,8267320.52,1.68,-8267320.52,1,日涨幅达到15%的前5只证券
20250617,300773.SZ,深股通专用,404683484.81,3.38,278023533.62,2.32,126659951.19,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,国泰海通证券股份有限公司宜昌沿江大道证券营业部,129293007.0,1.08,1923283.0,0.02,127369724.0,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,中国银河证券股份有限公司大连黄河路证券营业部,113293136.0,0.95,1236305.0,0.01,112056831.0,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,开源证券股份有限公司西安太华路证券营业部,105026980.16,0.88,823131.0,0.01,104203849.16,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,华林证券股份有限公司北京分公司,104278690.0,0.87,3698079.0,0.03,100580611.0,0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,深股通专用,404683484.81,3.38,278023533.62,2.32,126659951.19,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,85051111.0,0.71,112848109.0,0.94,-27796998.0,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,招商证券股份有限公司北京车公庄西路证券营业部,3217600.0,0.03,93550578.0,0.78,-90332978.0,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,101813583.0,0.85,89283815.0,0.75,12529768.0,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300773.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,76814596.0,0.64,75524241.29,0.63,1290354.71,1,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250617,300941.SZ,国泰海通证券股份有限公司上海松江区中山东路证券营业部,40278616.0,4.27,0.0,0.0,40278616.0,0,日涨幅达到15%的前5只证券
20250617,300941.SZ,华鑫证券有限责任公司上海云锦路证券营业部,26206152.0,2.78,3112.0,0.0,26203040.0,0,日涨幅达到15%的前5只证券
20250617,300941.SZ,麦高证券有限责任公司北京第二分公司,25997648.0,2.76,0.0,0.0,25997648.0,0,日涨幅达到15%的前5只证券
20250617,300941.SZ,机构专用,21941699.0,2.33,6606446.0,0.7,15335253.0,0,日涨幅达到15%的前5只证券
20250617,300941.SZ,华鑫证券有限责任公司上海分公司,21636787.0,2.29,73131.0,0.01,21563656.0,0,日涨幅达到15%的前5只证券
20250617,300941.SZ,东吴证券股份有限公司上海西藏南路证券营业部,1627895.0,0.17,14948273.0,1.58,-13320378.0,1,日涨幅达到15%的前5只证券
20250617,300941.SZ,国泰海通证券股份有限公司南昌进贤军湖路证券营业部,11864.0,0.0,12301736.0,1.3,-12289872.0,1,日涨幅达到15%的前5只证券
20250617,300941.SZ,天风证券股份有限公司深圳分公司,0.0,0.0,8873056.0,0.94,-8873056.0,1,日涨幅达到15%的前5只证券
20250617,300941.SZ,机构专用,10294447.0,1.09,8803314.0,0.93,1491133.0,1,日涨幅达到15%的前5只证券
20250617,300941.SZ,机构专用,13686809.0,1.45,8662157.8,0.92,5024651.2,1,日涨幅达到15%的前5只证券
20250617,301141.SZ,机构专用,13396286.0,1.06,42582645.0,3.36,-29186359.0,0,日换手率达到30%的前5只证券
20250617,301141.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,12656570.03,1.0,7007432.4,0.55,5649137.63,0,日换手率达到30%的前5只证券
20250617,301141.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,12410230.49,0.98,10646523.2,0.84,1763707.29,0,日换手率达到30%的前5只证券
20250617,301141.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,10666333.8,0.84,9882840.4,0.78,783493.4,0,日换手率达到30%的前5只证券
20250617,301141.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10430483.6,0.82,11470379.8,0.91,-1039896.2,0,日换手率达到30%的前5只证券
20250617,301141.SZ,机构专用,13396286.0,1.06,42582645.0,3.36,-29186359.0,1,日换手率达到30%的前5只证券
20250617,301141.SZ,国泰海通证券股份有限公司河源越王大道证券营业部,6500.0,0.0,33405031.23,2.64,-33398531.23,1,日换手率达到30%的前5只证券
20250617,301141.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10430483.6,0.82,11470379.8,0.91,-1039896.2,1,日换手率达到30%的前5只证券
20250617,301141.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,12410230.49,0.98,10646523.2,0.84,1763707.29,1,日换手率达到30%的前5只证券
20250617,301141.SZ,天风证券股份有限公司上海民生路证券营业部,166462.0,0.01,10059430.2,0.79,-9892968.2,1,日换手率达到30%的前5只证券
20250617,301357.SZ,机构专用,16601098.8,2.56,13831960.4,2.14,2769138.4,0,日换手率达到30%的前5只证券
20250617,301357.SZ,机构专用,13301996.0,2.05,3145799.34,0.49,10156196.66,0,日换手率达到30%的前5只证券
20250617,301357.SZ,机构专用,9890770.8,1.53,0.0,0.0,9890770.8,0,日换手率达到30%的前5只证券
20250617,301357.SZ,机构专用,8965483.6,1.39,3740236.0,0.58,5225247.6,0,日换手率达到30%的前5只证券
20250617,301357.SZ,中国国际金融股份有限公司上海分公司,8119487.2,1.25,618783.0,0.1,7500704.2,0,日换手率达到30%的前5只证券
20250617,301357.SZ,机构专用,16601098.8,2.56,13831960.4,2.14,2769138.4,1,日换手率达到30%的前5只证券
20250617,301357.SZ,中国银河证券股份有限公司北京学院南路证券营业部,95725.0,0.01,13031094.8,2.01,-12935369.8,1,日换手率达到30%的前5只证券
20250617,301357.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,3755654.2,0.58,6139658.0,0.95,-2384003.8,1,日换手率达到30%的前5只证券
20250617,301357.SZ,华宝证券股份有限公司上海东大名路证券营业部,1149994.0,0.18,5668569.2,0.88,-4518575.2,1,日换手率达到30%的前5只证券
20250617,301357.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,2425894.0,0.37,5060224.8,0.78,-2634330.8,1,日换手率达到30%的前5只证券
20250617,301665.SZ,深股通专用,37194216.91,6.48,31331857.45,5.46,5862359.46,0,日换手率达到30%的前5只证券
20250617,301665.SZ,华泰证券股份有限公司北京东三环北路证券营业部,8556032.08,1.49,95776.0,0.02,8460256.08,0,日换手率达到30%的前5只证券
20250617,301665.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,7696849.0,1.34,2530708.0,0.44,5166141.0,0,日换手率达到30%的前5只证券
20250617,301665.SZ,甬兴证券有限公司北京分公司,7246934.0,1.26,0.0,0.0,7246934.0,0,日换手率达到30%的前5只证券
20250617,301665.SZ,中国国际金融股份有限公司上海分公司,7194917.13,1.25,5911480.38,1.03,1283436.75,0,日换手率达到30%的前5只证券
20250617,301665.SZ,深股通专用,37194216.91,6.48,31331857.45,5.46,5862359.46,1,日换手率达到30%的前5只证券
20250617,301665.SZ,机构专用,1564709.0,0.27,15774316.16,2.75,-14209607.16,1,日换手率达到30%的前5只证券
20250617,301665.SZ,机构专用,6530032.31,1.14,10416178.0,1.81,-3886145.69,1,日换手率达到30%的前5只证券
20250617,301665.SZ,机构专用,6633753.0,1.16,10136585.51,1.77,-3502832.51,1,日换手率达到30%的前5只证券
20250617,301665.SZ,平安证券股份有限公司杭州曙光路证券营业部,1475390.0,0.26,9603030.0,1.67,-8127640.0,1,日换手率达到30%的前5只证券
20250617,600227.SH,华鑫证券有限责任公司上海云锦路证券营业部,19916691.0,6.01,,,19916691.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,中泰证券股份有限公司常州惠国路证券营业部,12957614.36,3.91,,,12957614.36,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,开源证券股份有限公司西安西大街证券营业部,10703343.0,3.23,,,10703343.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,国泰海通证券股份有限公司总部,8853651.0,2.67,,,8853651.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,国盛证券有限责任公司宁波桑田路证券营业部,8805750.0,2.66,,,8805750.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,中银国际证券股份有限公司焦作解放东路证券营业部,,,5660849.0,1.71,-5660849.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,中信建投证券股份有限公司北京望京证券营业部,,,5548996.0,1.67,-5548996.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,5102030.0,1.54,-5102030.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,国海证券股份有限公司桂林分公司,,,3877672.0,1.17,-3877672.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600227.SH,国投证券股份有限公司上海虹口区杨树浦路证券营业部,,,3715662.0,1.12,-3715662.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600281.SH,国泰海通证券股份有限公司总部,70786310.28,1.92,,,70786310.28,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,53068472.32,1.44,,,53068472.32,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,国泰海通证券股份有限公司宜昌沿江大道证券营业部,42054869.0,1.14,,,42054869.0,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,国信证券股份有限公司浙江互联网分公司,41296853.29,1.12,,,41296853.29,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,国泰海通证券股份有限公司总部,37689278.28,2.71,,,37689278.28,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,国泰海通证券股份有限公司总部,37689278.28,2.71,,,37689278.28,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,35488856.5,0.96,,,35488856.5,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,国信证券股份有限公司北京分公司,25579380.0,1.84,,,25579380.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,国信证券股份有限公司北京分公司,25579380.0,1.84,,,25579380.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,国信证券股份有限公司浙江互联网分公司,15260311.7,1.1,,,15260311.7,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,国信证券股份有限公司浙江互联网分公司,15260311.7,1.1,,,15260311.7,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,14406313.0,1.03,,,14406313.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,14406313.0,1.03,,,14406313.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,13518877.0,0.97,,,13518877.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,13518877.0,0.97,,,13518877.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,国泰海通证券股份有限公司总部,,,62467862.46,1.69,-62467862.46,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,50117606.0,1.36,-50117606.0,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,国泰海通证券股份有限公司宜昌沿江大道证券营业部,,,40606710.72,1.1,-40606710.72,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,国信证券股份有限公司浙江互联网分公司,,,33992788.0,0.92,-33992788.0,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,中信证券股份有限公司上海分公司,,,32212641.15,0.87,-32212641.15,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,600281.SH,国信证券股份有限公司浙江互联网分公司,,,19293639.0,1.38,-19293639.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,国信证券股份有限公司浙江互联网分公司,,,19293639.0,1.38,-19293639.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,国泰海通证券股份有限公司总部,,,16719057.0,1.2,-16719057.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,国泰海通证券股份有限公司总部,,,16719057.0,1.2,-16719057.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,,,14668959.0,1.05,-14668959.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,,,14668959.0,1.05,-14668959.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,14083328.2,1.01,-14083328.2,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,14083328.2,1.01,-14083328.2,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600281.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,,,13693130.0,0.98,-13693130.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600281.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,,,13693130.0,0.98,-13693130.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600387.SH,华创证券有限责任公司上海荆州路证券营业部,1760420.6,7.91,,,1760420.6,0,退市整理的证券
20250617,600387.SH,江海证券有限公司上海瞿溪路证券营业部,682500.0,3.07,,,682500.0,0,退市整理的证券
20250617,600387.SH,海通证券股份有限公司遵义北海路证券营业部,662801.0,2.98,,,662801.0,0,退市整理的证券
20250617,600387.SH,国元证券股份有限公司上海威海路证券营业部,579000.0,2.6,,,579000.0,0,退市整理的证券
20250617,600387.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,572690.0,2.57,,,572690.0,0,退市整理的证券
20250617,600387.SH,中国银河证券股份有限公司成都日月大道证券营业部,,,1000381.0,4.49,-1000381.0,1,退市整理的证券
20250617,600387.SH,财通证券股份有限公司温岭中华路证券营业部,,,962800.0,4.33,-962800.0,1,退市整理的证券
20250617,600387.SH,东方财富证券股份有限公司拉萨东环路第一证券营业部,,,752744.0,3.38,-752744.0,1,退市整理的证券
20250617,600387.SH,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,,,616836.0,2.77,-616836.0,1,退市整理的证券
20250617,600387.SH,华创证券有限责任公司上海荆州路证券营业部,,,591000.0,2.65,-591000.0,1,退市整理的证券
20250617,600405.SH,国泰海通证券股份有限公司北京金融街证券营业部,28053171.41,7.39,,,28053171.41,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,华鑫证券有限责任公司上海光复路证券营业部,15103920.0,3.98,,,15103920.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
