trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20250617,600405.SH,华泰证券股份有限公司总部,14586013.0,3.84,,,14586013.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,中泰证券股份有限公司常州惠国路证券营业部,12519650.0,3.3,,,12519650.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,国泰海通证券股份有限公司上海浦东新区福山路证券营业部,12027662.65,3.17,,,12027662.65,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,中国银河证券股份有限公司宁波柳汀街证券营业部,,,4918200.0,1.3,-4918200.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,申万宏源证券有限公司盐城解放南路证券营业部,,,4835700.0,1.27,-4835700.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,国新证券股份有限公司郑州商务外环路证券营业部,,,4542494.36,1.2,-4542494.36,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,中信证券股份有限公司温岭万昌中路证券营业部,,,3984607.0,1.05,-3984607.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600405.SH,国泰海通证券股份有限公司深圳雅宝路证券营业部,,,3339352.0,0.88,-3339352.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,600792.SH,华创证券有限责任公司成都天府大道证券营业部,8367840.0,1.5,,,8367840.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,机构专用,7961362.37,1.43,,,7961362.37,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,五矿证券有限公司深圳金田路证券营业部,6677122.4,1.2,,,6677122.4,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,海通证券股份有限公司上海宝山区牡丹江路证券营业部,5899802.0,1.06,,,5899802.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,中信建投证券股份有限公司北京海淀分公司,5865216.0,1.05,,,5865216.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,华源证券股份有限公司深圳分公司,,,22326309.0,4.01,-22326309.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,华鑫证券有限责任公司深圳益田路证券营业部,,,12513890.16,2.25,-12513890.16,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,开源证券股份有限公司西安西大街证券营业部,,,12162093.0,2.18,-12162093.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,国泰海通证券股份有限公司总部,,,10942193.0,1.96,-10942193.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600792.SH,机构专用,,,10108459.0,1.81,-10108459.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,国泰海通证券股份有限公司总部,26374561.0,2.31,,,26374561.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,国信证券股份有限公司浙江互联网分公司,13373254.0,1.17,,,13373254.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,国金证券股份有限公司深圳分公司,12532739.0,1.1,,,12532739.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,12075916.0,1.06,,,12075916.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,东方财富证券股份有限公司拉萨东环路第一证券营业部,10940442.0,0.96,,,10940442.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,国泰海通证券股份有限公司总部,,,28408523.0,2.49,-28408523.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,16591474.0,1.46,-16591474.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,,,15410135.0,1.35,-15410135.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,,,12501029.0,1.1,-12501029.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600798.SH,东方财富证券股份有限公司拉萨东环路第一证券营业部,,,11285471.0,0.99,-11285471.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,600804.SH,海通证券股份有限公司石家庄翟营南大街证券营业部,752837.0,4.59,,,752837.0,0,退市整理的证券
20250617,600804.SH,海通证券股份有限公司石家庄翟营南大街证券营业部,752837.0,4.59,,,752837.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,海通证券股份有限公司青岛福州南路证券营业部,589000.0,3.59,,,589000.0,0,退市整理的证券
20250617,600804.SH,海通证券股份有限公司青岛福州南路证券营业部,589000.0,3.59,,,589000.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,中国银河证券股份有限公司广州东风中路证券营业部,570000.0,3.48,,,570000.0,0,退市整理的证券
20250617,600804.SH,中国银河证券股份有限公司广州东风中路证券营业部,570000.0,3.48,,,570000.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,广发证券股份有限公司广州中山三路中华广场证券营业部,448400.0,2.74,,,448400.0,0,退市整理的证券
20250617,600804.SH,广发证券股份有限公司广州中山三路中华广场证券营业部,448400.0,2.74,,,448400.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,东方财富证券股份有限公司山南香曲东路证券营业部,416774.0,2.54,,,416774.0,0,退市整理的证券
20250617,600804.SH,东方财富证券股份有限公司山南香曲东路证券营业部,416774.0,2.54,,,416774.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,中银国际证券股份有限公司太原迎泽大街证券营业部,,,1519701.06,9.27,-1519701.06,1,退市整理的证券
20250617,600804.SH,中银国际证券股份有限公司太原迎泽大街证券营业部,,,1519701.06,9.27,-1519701.06,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,中国银河证券股份有限公司北京望京证券营业部,,,1125351.0,6.87,-1125351.0,1,退市整理的证券
20250617,600804.SH,中国银河证券股份有限公司北京望京证券营业部,,,1125351.0,6.87,-1125351.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,山西证券股份有限公司上海松花江路证券营业部,,,986670.0,6.02,-986670.0,1,退市整理的证券
20250617,600804.SH,山西证券股份有限公司上海松花江路证券营业部,,,986670.0,6.02,-986670.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,浙商证券股份有限公司长春生态大街证券营业部,,,967689.0,5.9,-967689.0,1,退市整理的证券
20250617,600804.SH,浙商证券股份有限公司长春生态大街证券营业部,,,967689.0,5.9,-967689.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600804.SH,中信证券股份有限公司武汉建设大道证券营业部,,,886274.0,5.41,-886274.0,1,退市整理的证券
20250617,600804.SH,中信证券股份有限公司武汉建设大道证券营业部,,,886274.0,5.41,-886274.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,国泰海通证券股份有限公司总部,47482596.0,3.02,,,47482596.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,国泰海通证券股份有限公司总部,47482596.0,3.02,,,47482596.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,31492996.0,2.0,,,31492996.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,31492996.0,2.0,,,31492996.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,24875480.0,1.58,,,24875480.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,24875480.0,1.58,,,24875480.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,摩根大通证券(中国)有限公司上海银城中路证券营业部,16205154.0,1.03,,,16205154.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,摩根大通证券(中国)有限公司上海银城中路证券营业部,16205154.0,1.03,,,16205154.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,15020436.0,0.96,,,15020436.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,15020436.0,0.96,,,15020436.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,国泰海通证券股份有限公司总部,,,62545403.0,3.98,-62545403.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,国泰海通证券股份有限公司总部,,,62545403.0,3.98,-62545403.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,联储证券股份有限公司上海松林路证券营业部,,,62360261.46,3.97,-62360261.46,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,联储证券股份有限公司上海松林路证券营业部,,,62360261.46,3.97,-62360261.46,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,40305071.0,2.56,-40305071.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,40305071.0,2.56,-40305071.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,摩根大通证券(中国)有限公司上海银城中路证券营业部,,,25277239.3,1.61,-25277239.3,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,摩根大通证券(中国)有限公司上海银城中路证券营业部,,,25277239.3,1.61,-25277239.3,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,600980.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,18948037.96,1.21,-18948037.96,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,600980.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,18948037.96,1.21,-18948037.96,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,沪股通专用,32898833.0,4.17,,,32898833.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,8705294.0,1.1,,,8705294.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,国投证券股份有限公司芜湖北京中路证券营业部,8561258.0,1.09,,,8561258.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,8342910.0,1.06,,,8342910.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,8069565.0,1.02,,,8069565.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,沪股通专用,,,33555219.0,4.25,-33555219.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,,,16948766.0,2.15,-16948766.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,方正证券股份有限公司宁波江澄北路证券营业部,,,16639416.0,2.11,-16639416.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,海通证券股份有限公司乌鲁木齐友好北路证券营业部,,,9171533.0,1.16,-9171533.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601022.SH,中信证券股份有限公司上海分公司,,,9021225.0,1.14,-9021225.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,601718.SH,国信证券股份有限公司北京分公司,25447558.0,2.27,,,25447558.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,沪股通专用,21587143.0,1.92,,,21587143.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,华鑫证券有限责任公司上海光复路证券营业部,15522724.0,1.38,,,15522724.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,方正证券股份有限公司宁波江澄北路证券营业部,12451164.0,1.11,,,12451164.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,国金证券股份有限公司深圳分公司,9932193.0,0.88,,,9932193.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,沪股通专用,,,34981325.0,3.12,-34981325.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,广发证券股份有限公司武汉京汉大道证券营业部,,,16601671.0,1.48,-16601671.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,中信证券股份有限公司上海分公司,,,15947455.0,1.42,-15947455.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,机构专用,,,8820852.0,0.79,-8820852.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601718.SH,中银国际证券股份有限公司海南分公司,,,8653783.0,0.77,-8653783.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,国泰海通证券股份有限公司宜昌沿江大道证券营业部,61842860.0,3.82,,,61842860.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,国泰海通证券股份有限公司上海静安区新闸路证券营业部,59820246.0,3.69,,,59820246.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,国泰海通证券股份有限公司南京太平南路证券营业部,52026472.0,3.21,,,52026472.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,国泰海通证券股份有限公司成都北一环路证券营业部,46582091.0,2.87,,,46582091.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,沪股通专用,37109158.2,2.29,,,37109158.2,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,机构专用,,,53273964.72,3.29,-53273964.72,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,沪股通专用,,,40415614.88,2.49,-40415614.88,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,25137029.34,1.55,-25137029.34,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,广发证券股份有限公司武汉京汉大道证券营业部,,,23747155.0,1.46,-23747155.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,601975.SH,华西证券股份有限公司北京紫竹院路证券营业部,,,18365811.38,1.13,-18365811.38,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603003.SH,恒泰证券股份有限公司上海古北路证券营业部,2883470.0,8.94,,,2883470.0,0,退市整理的证券
20250617,603003.SH,国金证券股份有限公司北京望京证券营业部,1194000.0,3.7,,,1194000.0,0,退市整理的证券
20250617,603003.SH,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,1188221.0,3.68,,,1188221.0,0,退市整理的证券
20250617,603003.SH,华泰证券股份有限公司武汉高新大道证券营业部,1178141.0,3.65,,,1178141.0,0,退市整理的证券
20250617,603003.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,1072468.6,3.32,,,1072468.6,0,退市整理的证券
20250617,603003.SH,东莞证券股份有限公司揭阳分公司,,,5986913.04,18.56,-5986913.04,1,退市整理的证券
20250617,603003.SH,海通证券股份有限公司北京知春里证券营业部,,,1913522.73,5.93,-1913522.73,1,退市整理的证券
20250617,603003.SH,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,,,1044220.0,3.24,-1044220.0,1,退市整理的证券
20250617,603003.SH,湘财证券股份有限公司北京分公司,,,1003894.0,3.11,-1003894.0,1,退市整理的证券
20250617,603003.SH,广发证券股份有限公司北京鲁谷路证券营业部,,,960295.0,2.98,-960295.0,1,退市整理的证券
20250617,603124.SH,招商证券股份有限公司上海世纪大道证券营业部,9571976.0,2.17,,,9571976.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,广发证券股份有限公司珠海横琴环岛东路证券营业部,6342726.0,1.44,,,6342726.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,4571225.0,1.04,,,4571225.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,4507875.0,1.02,,,4507875.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,4383954.0,0.99,,,4383954.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,10045754.36,2.28,-10045754.36,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,中信证券股份有限公司深圳滨海大道证券营业部,,,6367742.04,1.44,-6367742.04,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,中信证券股份有限公司上海分公司,,,5603403.29,1.27,-5603403.29,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,中国中金财富证券有限公司深圳分公司,,,5375098.87,1.22,-5375098.87,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603124.SH,中国国际金融股份有限公司上海分公司,,,5128590.08,1.16,-5128590.08,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603222.SH,华鑫证券有限责任公司上海云锦路证券营业部,13573864.88,14.05,,,13573864.88,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,开源证券股份有限公司西安西大街证券营业部,10703216.0,11.08,,,10703216.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,中泰证券股份有限公司西安锦业路证券营业部,3426240.0,3.55,,,3426240.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,东亚前海证券有限责任公司四川分公司,3347808.0,3.46,,,3347808.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,3322844.0,3.44,,,3322844.0,0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,中国银河证券股份有限公司杭州建国北路证券营业部,,,4542864.0,4.7,-4542864.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,光大证券股份有限公司上海淮海中路证券营业部,,,4356440.0,4.51,-4356440.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,1928697.0,2.0,-1928697.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,方正证券股份有限公司宜春明月北路证券营业部,,,1881680.0,1.95,-1881680.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603222.SH,海通证券股份有限公司扬州汶河南路证券营业部,,,1720000.0,1.78,-1720000.0,1,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250617,603322.SH,沪股通专用,26014769.0,2.1,,,26014769.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,沪股通专用,26014769.0,2.1,,,26014769.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,海通证券股份有限公司佛山顺德东乐路证券营业部,20980626.0,1.69,,,20980626.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,海通证券股份有限公司佛山顺德东乐路证券营业部,20980626.0,1.69,,,20980626.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,信达证券股份有限公司广州番禺富华东路证券营业部,12994377.0,1.05,,,12994377.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,信达证券股份有限公司广州番禺富华东路证券营业部,12994377.0,1.05,,,12994377.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,11716231.0,0.94,,,11716231.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,11716231.0,0.94,,,11716231.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,东海证券股份有限公司常州延政中路证券营业部,10586823.0,0.85,,,10586823.0,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,东海证券股份有限公司常州延政中路证券营业部,10586823.0,0.85,,,10586823.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,沪股通专用,,,22245673.8,1.79,-22245673.8,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,沪股通专用,,,22245673.8,1.79,-22245673.8,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,20172271.0,1.63,-20172271.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,20172271.0,1.63,-20172271.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,中信证券股份有限公司深圳滨海大道证券营业部,,,14900818.8,1.2,-14900818.8,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,中信证券股份有限公司深圳滨海大道证券营业部,,,14900818.8,1.2,-14900818.8,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,国信证券股份有限公司佛山顺德大良证券营业部,,,14069702.0,1.13,-14069702.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,国信证券股份有限公司佛山顺德大良证券营业部,,,14069702.0,1.13,-14069702.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603322.SH,中国中金财富证券有限公司广州番禺东兴路证券营业部,,,13937401.0,1.12,-13937401.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603322.SH,中国中金财富证券有限公司广州番禺东兴路证券营业部,,,13937401.0,1.12,-13937401.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,603538.SH,兴业证券股份有限公司天津分公司,26559519.82,3.0,,,26559519.82,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,兴业证券股份有限公司山西分公司,11257619.89,1.27,,,11257619.89,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,招商证券股份有限公司深圳梅康路证券营业部,10427473.35,1.18,,,10427473.35,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,招商证券股份有限公司深圳前海大道证券营业部,8449204.64,0.96,,,8449204.64,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,8091073.21,0.91,,,8091073.21,0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,19810216.96,2.24,-19810216.96,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,机构专用,,,14228977.79,1.61,-14228977.79,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,中国国际金融股份有限公司上海分公司,,,12863323.84,1.45,-12863323.84,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,国泰海通证券股份有限公司总部,,,10862490.12,1.23,-10862490.12,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603538.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,,,9896997.0,1.12,-9896997.0,1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250617,603585.SH,开源证券股份有限公司西安永城路证券营业部,42018426.84,3.8,,,42018426.84,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,浙商证券股份有限公司杭州五星路证券营业部,24574789.0,2.22,,,24574789.0,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,21633766.73,1.95,,,21633766.73,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,国泰海通证券股份有限公司总部,19742558.0,1.78,,,19742558.0,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,华鑫证券有限责任公司上海光复路证券营业部,17014103.67,1.54,,,17014103.67,0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
