trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20250617,603585.SH,国泰海通证券股份有限公司宜昌沿江大道证券营业部,,,33387155.0,3.02,-33387155.0,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,28035532.0,2.53,-28035532.0,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,机构专用,,,18753400.0,1.69,-18753400.0,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,国泰海通证券股份有限公司总部,,,17766901.21,1.6,-17766901.21,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603585.SH,华泰证券股份有限公司江阴福泰路证券营业部,,,16507069.0,1.49,-16507069.0,1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250617,603716.SH,华鑫证券有限责任公司上海分公司,16551209.06,1.93,,,16551209.06,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,华鑫证券有限责任公司深圳益田路证券营业部,15383718.0,1.8,,,15383718.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,华鑫证券有限责任公司上海云锦路证券营业部,14750233.48,1.72,,,14750233.48,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,机构专用,14609154.0,1.71,,,14609154.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,国泰海通证券股份有限公司总部,13826103.0,1.62,,,13826103.0,0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,中国国际金融股份有限公司上海分公司,,,13347316.57,1.56,-13347316.57,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,中信证券(山东)有限责任公司平度人民路证券营业部,,,11678132.49,1.36,-11678132.49,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,国泰海通证券股份有限公司总部,,,11408771.59,1.33,-11408771.59,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,,,10325385.0,1.21,-10325385.0,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,603716.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,,,9212169.36,1.08,-9212169.36,1,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250617,605099.SH,国元证券股份有限公司合肥长江西路证券营业部,15817131.49,2.38,,,15817131.49,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,9834884.0,1.48,,,9834884.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,8269971.0,1.24,,,8269971.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,6220613.0,0.94,,,6220613.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,东方财富证券股份有限公司拉萨东环路第一证券营业部,5962472.0,0.9,,,5962472.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,沪股通专用,,,27493889.5,4.13,-27493889.5,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,财通证券股份有限公司温岭中华路证券营业部,,,15155326.0,2.28,-15155326.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,中信证券股份有限公司杭州凤起路证券营业部,,,10849853.0,1.63,-10849853.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,东方财富证券股份有限公司拉萨金融城南环路证券营业部,,,10179629.0,1.53,-10179629.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605099.SH,甬兴证券有限公司宁波和源路证券营业部,,,8210871.0,1.23,-8210871.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,沪股通专用,14661003.0,4.85,,,14661003.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,中国银河证券股份有限公司金华证券营业部,10017834.0,3.31,,,10017834.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,中泰证券股份有限公司烟台正阳路证券营业部,4054447.0,1.34,,,4054447.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,国投证券股份有限公司深圳益田路证券营业部,4027576.0,1.33,,,4027576.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,中信证券华南股份有限公司中山分公司,3614689.0,1.19,,,3614689.0,0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,沪股通专用,,,29832889.1,9.86,-29832889.1,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,中信证券股份有限公司深圳滨海大道证券营业部,,,9266075.91,3.06,-9266075.91,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,华鑫证券有限责任公司上海宛平南路证券营业部,,,7573002.0,2.5,-7573002.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,国泰海通证券股份有限公司总部,,,7056288.2,2.33,-7056288.2,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,605198.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,6015526.0,1.99,-6015526.0,1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250617,688291.SH,机构专用,25740032.73,4.58,,,25740032.73,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,中信证券股份有限公司上海分公司,24030301.87,4.28,,,24030301.87,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,23395925.61,4.16,,,23395925.61,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,国联民生证券股份有限公司汕头珠港新城嵩山路证券营业部,19539225.49,3.48,,,19539225.49,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,国泰海通证券股份有限公司深圳前海分公司,14005576.08,2.49,,,14005576.08,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,天风证券股份有限公司上海浦东分公司,,,26300224.43,4.68,-26300224.43,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,甬兴证券有限公司上海分公司,,,17909733.95,3.19,-17909733.95,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,五矿证券有限公司深圳滨海大道证券营业部,,,17460090.42,3.11,-17460090.42,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,华泰证券股份有限公司江西分公司,,,16250849.91,2.89,-16250849.91,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688291.SH,联储证券股份有限公司宁波分公司,,,14250104.6,2.54,-14250104.6,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,机构专用,10177856.2,2.27,,,10177856.2,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,6058494.61,1.35,,,6058494.61,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,国金证券股份有限公司深圳分公司,5121917.63,1.14,,,5121917.63,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,国泰海通证券股份有限公司总部,4924351.07,1.1,,,4924351.07,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,广发证券股份有限公司广西分公司(对外营业部),4886341.7,1.09,,,4886341.7,0,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,,,18940490.66,4.23,-18940490.66,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,中信证券股份有限公司上海溧阳路证券营业部,,,14323782.38,3.2,-14323782.38,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,国泰海通证券股份有限公司总部,,,11001811.88,2.46,-11001811.88,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,国金证券股份有限公司深圳分公司,,,7378181.62,1.65,-7378181.62,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,688573.SH,中国国际金融股份有限公司北京建国门外大街证券营业部,,,5523342.02,1.23,-5523342.02,1,有价格涨跌幅限制的日换手率达到30%的前五只证券
20250617,833171.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,20847571.59,1.85,10804643.84,0.96,10042927.75,0,当日换手率达到20%的前5只股票
20250617,833171.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,17765728.59,1.58,21216259.08,1.89,-3450530.49,0,当日换手率达到20%的前5只股票
20250617,833171.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,17605205.32,1.56,17613200.22,1.57,-7994.9,0,当日换手率达到20%的前5只股票
20250617,833171.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,17047921.93,1.51,11273761.87,1.0,5774160.06,0,当日换手率达到20%的前5只股票
20250617,833171.BJ,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,14430833.17,1.28,10110253.32,0.9,4320579.85,0,当日换手率达到20%的前5只股票
20250617,833171.BJ,国信证券股份有限公司深圳红岭中路证券营业部,8766484.58,0.78,21619076.09,1.92,-12852591.51,1,当日换手率达到20%的前5只股票
20250617,833171.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,17765728.59,1.58,21216259.08,1.89,-3450530.49,1,当日换手率达到20%的前5只股票
20250617,833171.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,17605205.32,1.56,17613200.22,1.57,-7994.9,1,当日换手率达到20%的前5只股票
20250617,833171.BJ,国金证券股份有限公司深圳分公司,3268486.49,0.29,16252794.91,1.44,-12984308.42,1,当日换手率达到20%的前5只股票
20250617,833171.BJ,国信证券股份有限公司北京分公司,6023668.73,0.54,12685907.85,1.13,-6662239.12,1,当日换手率达到20%的前5只股票
20250617,836221.BJ,国金证券股份有限公司深圳分公司,10482162.76,3.1,2922728.67,0.86,7559434.09,0,当日换手率达到20%的前5只股票
20250617,836221.BJ,广发证券股份有限公司深圳东滨路营业部,5582346.37,1.65,489654.64,0.14,5092691.73,0,当日换手率达到20%的前5只股票
20250617,836221.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,4829306.25,1.43,3915373.18,1.16,913933.07,0,当日换手率达到20%的前5只股票
20250617,836221.BJ,国泰海通证券股份有限公司广西南宁民族大道营业部,4636512.87,1.37,269039.39,0.08,4367473.48,0,当日换手率达到20%的前5只股票
20250617,836221.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,4607482.67,1.36,3048537.61,0.9,1558945.06,0,当日换手率达到20%的前5只股票
20250617,836221.BJ,东北证券股份有限公司黑龙江分公司,0.0,0.0,10245208.02,3.03,-10245208.02,1,当日换手率达到20%的前5只股票
20250617,836221.BJ,中银国际证券股份有限公司中银无锡金融一街证券营业部,0.0,0.0,9500628.5,2.81,-9500628.5,1,当日换手率达到20%的前5只股票
20250617,836221.BJ,国信证券股份有限公司深圳红岭中路证券营业部,4196153.16,1.24,6714572.63,1.99,-2518419.47,1,当日换手率达到20%的前5只股票
20250617,836221.BJ,机构专用,2142301.94,0.63,6157754.87,1.82,-4015452.93,1,当日换手率达到20%的前5只股票
20250617,836221.BJ,东海证券股份有限公司厦门嘉禾路证券营业部,790592.3,0.23,4298598.62,1.27,-3508006.32,1,当日换手率达到20%的前5只股票
20250617,839680.BJ,华安证券股份有限公司庐江牌楼中路营业部,291080.16,4.53,0.0,0.0,291080.16,0,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,广发证券股份有限公司山西分公司,253264.22,3.94,0.0,0.0,253264.22,0,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,国盛证券有限责任公司赣州白鹭街营业部,215500.0,3.35,0.0,0.0,215500.0,0,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,中国银河证券股份有限公司宁波大闸南路证券营业部,189734.82,2.95,0.0,0.0,189734.82,0,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,156358.18,2.43,6896.0,0.11,149462.18,0,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,浙商证券股份有限公司富阳江滨西大道证券营业部,0.0,0.0,726110.01,11.3,-726110.01,1,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,平安证券股份有限公司深圳香蜜湖证券营业部,431.0,0.01,474237.92,7.38,-473806.92,1,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,中国银河证券股份有限公司湖州证券营业部,0.0,0.0,423673.0,6.6,-423673.0,1,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,中国银河证券股份有限公司上海肇嘉浜路证券营业部,0.0,0.0,410872.3,6.4,-410872.3,1,当日收盘价跌幅达到-20%的前5只股票
20250617,839680.BJ,广发证券股份有限公司银川宁安大街营业部,0.0,0.0,387900.0,6.04,-387900.0,1,当日收盘价跌幅达到-20%的前5只股票
20250617,839719.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,8710426.4,1.8,6566198.27,1.35,2144228.13,0,当日换手率达到20%的前5只股票
20250617,839719.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,8020493.07,1.65,5097882.91,1.05,2922610.16,0,当日换手率达到20%的前5只股票
20250617,839719.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,6085748.79,1.26,3310497.53,0.68,2775251.26,0,当日换手率达到20%的前5只股票
20250617,839719.BJ,机构专用,5534517.98,1.14,4060465.07,0.84,1474052.91,0,当日换手率达到20%的前5只股票
20250617,839719.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,5217842.17,1.08,4515198.75,0.93,702643.42,0,当日换手率达到20%的前5只股票
20250617,839719.BJ,国金证券股份有限公司深圳分公司,1799644.78,0.37,10382106.32,2.14,-8582461.54,1,当日换手率达到20%的前5只股票
20250617,839719.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,8710426.4,1.8,6566198.27,1.35,2144228.13,1,当日换手率达到20%的前5只股票
20250617,839719.BJ,华泰证券股份有限公司当阳长坂路证券营业部,139741.86,0.03,5605581.74,1.16,-5465839.88,1,当日换手率达到20%的前5只股票
20250617,839719.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,8020493.07,1.65,5097882.91,1.05,2922610.16,1,当日换手率达到20%的前5只股票
20250617,839719.BJ,海通证券股份有限公司南京常府街营业部,0.0,0.0,4713980.41,0.97,-4713980.41,1,当日换手率达到20%的前5只股票
20250617,870199.BJ,中信证券股份有限公司浙江分公司,8842236.72,2.37,251490.14,0.07,8590746.58,0,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,华福证券有限责任公司杭州五星路证券营业部,8841045.64,2.37,0.0,0.0,8841045.64,0,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,光大证券股份有限公司昆明人民中路营业部,8028354.91,2.15,0.0,0.0,8028354.91,0,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,中信证券股份有限公司湖州劳动路证券营业部,7699781.05,2.06,0.0,0.0,7699781.05,0,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,中信建投证券股份有限公司福州东街证券营业部,6300200.67,1.69,142180.0,0.04,6158020.67,0,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,5304286.11,1.42,10208626.2,2.73,-4904340.09,1,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,国金证券股份有限公司深圳分公司,1683627.3,0.45,8974506.92,2.4,-7290879.62,1,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,国信证券股份有限公司深圳红岭中路证券营业部,55539.0,0.01,4820305.79,1.29,-4764766.79,1,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,中国银河证券股份有限公司北京望京证券营业部,0.0,0.0,4002568.25,1.07,-4002568.25,1,当日收盘价涨幅达到20%的前5只股票
20250617,870199.BJ,东莞证券股份有限公司四川分公司,1512852.17,0.41,3986956.9,1.07,-2474104.73,1,当日收盘价涨幅达到20%的前5只股票
20250617,920082.BJ,国投证券股份有限公司无锡清扬路证券营业部,3793855.53,1.64,0.0,0.0,3793855.53,0,当日换手率达到20%的前5只股票
20250617,920082.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,3716310.17,1.61,2472371.97,1.07,1243938.2,0,当日换手率达到20%的前5只股票
20250617,920082.BJ,国金证券股份有限公司上海静安区南京西路证券营业部,3698277.7,1.6,4049653.54,1.75,-351375.84,0,当日换手率达到20%的前5只股票
20250617,920082.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,2986758.55,1.29,3133140.77,1.35,-146382.22,0,当日换手率达到20%的前5只股票
20250617,920082.BJ,国联民生证券股份有限公司无锡中山路证券营业部,2907623.4,1.26,0.0,0.0,2907623.4,0,当日换手率达到20%的前5只股票
20250617,920082.BJ,机构专用,939564.31,0.41,5099123.41,2.2,-4159559.1,1,当日换手率达到20%的前5只股票
20250617,920082.BJ,国金证券股份有限公司深圳分公司,1651214.85,0.71,4740469.57,2.05,-3089254.72,1,当日换手率达到20%的前5只股票
20250617,920082.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,2850928.41,1.23,4258459.48,1.84,-1407531.07,1,当日换手率达到20%的前5只股票
20250617,920082.BJ,国金证券股份有限公司上海静安区南京西路证券营业部,3698277.7,1.6,4049653.54,1.75,-351375.84,1,当日换手率达到20%的前5只股票
20250617,920082.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,2795755.42,1.21,3728675.36,1.61,-932919.94,1,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,21868076.12,1.44,16409799.22,1.08,5458276.9,0,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,20099402.12,1.33,19109322.37,1.26,990079.75,0,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,19993554.82,1.32,13858890.84,0.91,6134663.98,0,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,19107123.11,1.26,13053995.87,0.86,6053127.24,0,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,18298415.55,1.21,19438023.1,1.28,-1139607.55,0,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,11435245.26,1.5,8439305.29,1.1,2995939.97,0,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,11435245.26,1.5,8439305.29,1.1,2995939.97,0,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,11435245.26,1.5,8439305.29,1.1,2995939.97,0,当日换手率达到20%的前5只股票
20250617,920088.BJ,国金证券股份有限公司深圳分公司,10990340.44,1.44,4554691.8,0.6,6435648.64,0,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,国金证券股份有限公司深圳分公司,10990340.44,1.44,4554691.8,0.6,6435648.64,0,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,国金证券股份有限公司深圳分公司,10990340.44,1.44,4554691.8,0.6,6435648.64,0,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10801444.72,1.41,11233692.25,1.47,-432247.53,0,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10801444.72,1.41,11233692.25,1.47,-432247.53,0,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10801444.72,1.41,11233692.25,1.47,-432247.53,0,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,10693189.32,1.4,10399427.41,1.36,293761.91,0,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,10693189.32,1.4,10399427.41,1.36,293761.91,0,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,10693189.32,1.4,10399427.41,1.36,293761.91,0,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9894932.58,1.29,8191738.06,1.07,1703194.52,0,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9894932.58,1.29,8191738.06,1.07,1703194.52,0,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9894932.58,1.29,8191738.06,1.07,1703194.52,0,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第二证券营业部,18298415.55,1.21,19438023.1,1.28,-1139607.55,1,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,20099402.12,1.33,19109322.37,1.26,990079.75,1,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,21868076.12,1.44,16409799.22,1.08,5458276.9,1,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,国泰海通证券股份有限公司广东顺德大良营业部,3763170.12,0.25,15551187.77,1.03,-11788017.65,1,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,光大证券股份有限公司昆明人民中路营业部,9830.0,0.0,14998581.79,0.99,-14988751.79,1,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10801444.72,1.41,11233692.25,1.47,-432247.53,1,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10801444.72,1.41,11233692.25,1.47,-432247.53,1,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨团结路第一证券营业部,10801444.72,1.41,11233692.25,1.47,-432247.53,1,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,10693189.32,1.4,10399427.41,1.36,293761.91,1,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,10693189.32,1.4,10399427.41,1.36,293761.91,1,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第二证券营业部,10693189.32,1.4,10399427.41,1.36,293761.91,1,当日换手率达到20%的前5只股票
20250617,920088.BJ,中国中金财富证券有限公司安徽分公司,2548235.12,0.33,8664994.72,1.13,-6116759.6,1,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,中国中金财富证券有限公司安徽分公司,2548235.12,0.33,8664994.72,1.13,-6116759.6,1,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,中国中金财富证券有限公司安徽分公司,2548235.12,0.33,8664994.72,1.13,-6116759.6,1,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,11435245.26,1.5,8439305.29,1.1,2995939.97,1,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,11435245.26,1.5,8439305.29,1.1,2995939.97,1,当日收盘价涨幅达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨东环路第一证券营业部,11435245.26,1.5,8439305.29,1.1,2995939.97,1,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9894932.58,1.29,8191738.06,1.07,1703194.52,1,当日价格振幅达到30%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9894932.58,1.29,8191738.06,1.07,1703194.52,1,当日换手率达到20%的前5只股票
20250617,920088.BJ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9894932.58,1.29,8191738.06,1.07,1703194.52,1,当日收盘价涨幅达到20%的前5只股票
